Name,Reach,Region,SubRegion,UseRegion,MinRelease,MaxRelease,MinVolume,MaxVolume,BaseVolume,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
res5804213,14050001021460,Div6,Dist58,False,0.0,66125790.0,261642600.0,460106280.0,403036434.643,0.885957486655,0.849569394188,0.81312195111,0.840580789788,0.97302821418,1.0,0.984526833681,0.99126314922,0.963491789176,0.93813458495,0.933261950209,0.915628074983
res5804240,14050001011085,Div6,Dist58,False,98640.0,81957510.0,18038790.0,121869720.0,102056437.5,0.803096904103,0.860448024163,0.916727913416,0.998781776995,0.995573739765,1.0,0.78256147362,0.581632459781,0.539735029632,0.608443838012,0.612845277049,0.730410269318
res5803754,14050001002568,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,8678933.77098,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
res5803786,14050001002588,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,3343105.80147,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
res5803856,14050001002559,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,11889389.4948,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
res5804359,14050001002453,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,4581363.11985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
res5804360,14050001002422,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,17076255.9374,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
res5804364,14050001002450,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,16929016.8368,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
res5804374,14050001002442,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,3924515.50608,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
res5804375,14050001002455,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,8033025.3808,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
res5804377,14050001002428,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,14140045.3572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
res5803783,14050001002601,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,5415002.88956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
res5803776,14050001002593,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,3343105.80147,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
res5804356,14050001002500,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,5523392.19374,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
res5804379,14050001002439,Div6,Dist58,True,-1.0,-1.0,-1.0,-1.0,4715896.96493,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
